ticker,rows,headline_days,date_min,date_max,dev_rows,dev_headline_days
ANGI,90,49,2019-08-08,2020-06-03,49,24
LTRPA,90,67,2015-04-20,2020-06-10,59,45
MCRI,90,83,2010-08-30,2020-05-27,73,69
S,90,40,2019-12-17,2020-04-21,71,25
CAP,90,67,2010-03-04,2015-07-01,59,47
IILG,90,70,2010-01-08,2016-09-27,85,65
EIRL,90,84,2010-05-17,2020-02-29,74,70
MDLY,90,55,2014-08-18,2020-05-15,84,50
HCCI,90,70,2011-04-05,2020-05-01,82,63
PCYO,90,79,2012-02-24,2020-03-19,89,78
TG,90,82,2009-08-18,2020-05-11,82,74
OLP,90,85,2010-12-17,2020-05-07,77,72
SCS,90,25,2018-10-03,2020-06-01,81,18
VIMC,90,58,2010-06-24,2015-12-15,87,56
MFLX,90,59,2010-01-12,2016-06-03,86,56
FXC,90,82,2011-05-03,2017-04-07,90,82
ABAX,90,54,2014-02-28,2018-08-01,90,54
MCGC,90,62,2010-08-04,2015-07-28,83,56
COWN,90,77,2013-08-05,2020-04-29,86,73
UPS,90,36,2020-03-24,2020-06-11,0,0
CHCI,90,76,2010-04-23,2020-06-01,78,65
AKAM,90,39,2019-09-10,2020-06-08,58,20
PRGX,90,79,2009-11-19,2020-04-29,76,70
GIGA,90,65,2009-10-09,2020-02-06,88,63
CNDO,90,59,2011-12-22,2015-04-27,90,59
BANF,89,85,2009-10-05,2020-04-21,70,67
KEQU,89,75,2010-08-25,2020-03-04,81,68
RYI,89,64,2016-10-03,2020-05-20,81,57
UNG,89,69,2019-09-27,2020-06-11,53,42
RHP,89,72,2012-11-12,2020-06-09,73,59
KNOP,89,70,2013-04-09,2020-05-28,78,60
PTSI,89,74,2010-02-19,2020-05-14,82,67
CAR,89,47,2020-03-18,2020-06-10,0,0
HALL,89,78,2010-01-11,2020-06-10,57,52
HLSS,89,58,2012-04-09,2015-04-24,89,58
SYBT,89,80,2010-10-20,2020-05-29,82,73
PSIX,89,63,2012-05-30,2019-12-18,89,63
CBR,89,68,2009-08-10,2017-04-10,82,61
GRT,89,66,2009-09-29,2015-03-16,67,46
ALCO,89,80,2010-01-20,2020-05-28,82,73
PICO,89,77,2010-09-22,2020-05-07,84,72
QLTI,89,50,2009-10-02,2016-11-29,81,44
KLXI,89,57,2015-01-13,2018-09-10,89,57
CSPI,89,67,2010-12-14,2020-05-14,82,62
CSFL,89,68,2010-04-05,2020-05-14,72,54
PWE,89,60,2009-08-14,2017-06-28,80,51
KYTH,89,45,2012-10-11,2015-10-01,89,45
ADNC,89,38,2012-05-10,2015-04-30,89,38
FBIZ,88,82,2010-08-19,2020-04-23,81,75
RDI,88,85,2009-08-18,2020-05-14,72,69
JBSS,88,76,2010-10-27,2020-03-02,84,72
EXLP,88,70,2009-12-28,2015-11-03,79,64
NVGS,88,60,2013-12-16,2020-06-02,78,52
JOEZ,88,56,2010-03-11,2015-09-08,74,44
UGP,88,77,2010-03-16,2020-06-11,58,51
ICL,88,75,2014-09-12,2020-05-12,78,67
SYA,88,69,2010-01-15,2016-01-26,76,58
GIFI,88,76,2010-01-14,2020-05-19,76,64
LRE,88,61,2011-10-28,2015-08-19,88,61
MTEX,88,74,2010-08-04,2020-05-29,80,66
ENTA,88,81,2012-11-06,2020-05-06,85,78
HTCH,88,62,2009-11-03,2016-09-22,83,57
LAND,88,84,2009-12-07,2020-06-08,80,76
OMG,88,63,2010-01-20,2015-10-28,81,56
CAC,88,82,2009-08-10,2020-05-14,69,64
SSY,88,74,2010-03-22,2020-06-02,80,66
ATNY,87,74,2010-09-20,2016-02-29,78,65
ARTW,87,74,2010-07-07,2020-06-04,78,66
ARLP,87,62,2017-07-28,2020-06-09,66,43
JASN,87,61,2014-08-05,2020-01-27,87,61
NWHM,87,71,2014-01-31,2020-05-29,82,66
CBAK,87,68,2009-09-30,2018-11-26,65,52
GWB,87,68,2014-10-03,2020-05-14,69,54
WRES,87,69,2009-09-11,2016-06-03,79,62
PZG,87,77,2009-07-27,2020-02-10,75,66
SGA,87,81,2010-09-09,2020-05-06,75,71
XRM,87,69,2011-02-24,2018-10-17,86,68
NKA,87,52,2010-06-30,2016-06-10,82,47
VLTC,87,50,2013-09-20,2019-03-05,87,50
IEZ,87,79,2009-09-11,2020-06-08,66,59
CRDC,87,73,2010-01-19,2016-06-20,66,57
CEQP,87,78,2014-06-17,2020-06-04,73,65
OCC,87,57,2011-09-12,2020-03-19,85,55
PCOM,87,62,2012-11-08,2020-05-14,78,54
BUSE,86,81,2009-11-13,2020-04-28,74,69
CTHR,86,70,2009-11-19,2020-05-29,77,61
BEL,86,56,2014-11-05,2019-02-27,86,56
KCAP,86,72,2009-10-05,2019-02-26,76,62
BLX,86,76,2010-10-12,2020-04-15,77,67
AVH,86,70,2014-01-21,2020-05-04,75,63
XOXO,86,61,2011-08-05,2018-12-21,86,61
RITT,86,75,2009-09-21,2019-09-30,76,65
CFNL,86,61,2010-03-31,2017-04-18,79,54
JRVR,86,65,2014-12-12,2020-05-07,80,59
CAPL,86,64,2015-03-06,2020-05-12,73,56
WILC,85,64,2010-02-09,2020-05-22,78,59
FEIM,85,69,2010-07-15,2020-04-16,75,60
PNTR,85,66,2010-05-03,2019-08-15,83,64
CKSW,85,54,2009-10-30,2015-05-01,72,43
SVVC,85,74,2011-10-19,2020-04-28,83,72
VPG,85,63,2012-08-08,2020-05-05,76,56
GWGH,85,63,2014-07-11,2020-05-15,81,61
BONA,85,57,2010-12-09,2016-02-16,74,52
LITB,85,56,2013-06-06,2020-04-22,82,54
BMTC,84,78,2010-05-14,2020-06-01,75,69
BFS,84,73,2009-08-10,2020-05-14,59,51
MDY,84,83,2009-11-26,2019-09-12,60,59
LKFN,84,72,2009-11-13,2020-04-27,76,65
SOFO,84,72,2010-09-08,2020-04-22,77,65
PBJ,84,77,2009-11-02,2019-08-14,72,65
ENZN,84,63,2009-11-19,2019-11-19,66,46
EFUT,84,57,2009-06-06,2016-10-24,69,43
DGS,84,82,2009-12-23,2019-07-23,64,62
NPBC,84,62,2009-12-31,2016-01-28,75,53
WGP,84,61,2013-01-02,2019-02-28,84,61
EVTC,84,62,2009-10-15,2020-05-11,80,59
SUNE,84,71,2013-07-12,2016-03-23,84,71
HTM,84,68,2009-08-16,2018-04-23,73,57
ACPW,84,54,2009-10-22,2016-09-30,79,49
EFSC,84,73,2011-01-12,2020-05-14,75,65
ZSPH,84,43,2014-06-16,2016-05-27,84,43
WIBC,84,68,2010-07-02,2016-07-26,80,65
DNN,84,77,2009-08-07,2020-05-06,65,61
DZZ,84,80,2009-11-19,2016-03-15,55,51
AGRO,84,65,2011-01-26,2020-05-14,77,59
ALX,83,77,2009-08-18,2020-05-14,68,62
ARC,83,68,2011-01-21,2020-05-05,80,65
LDRH,83,45,2013-10-09,2016-06-17,83,45
BSRR,83,76,2010-07-14,2020-04-20,76,69
API,83,71,2009-08-07,2015-08-04,52,46
LOJN,83,53,2010-05-25,2016-02-25,77,49
HGSH,83,68,2011-05-31,2020-05-15,82,67
INTX,83,69,2010-08-18,2018-12-31,78,64
CIVI,83,54,2014-09-15,2019-03-07,83,54
WSCI,83,58,2009-12-29,2018-10-29,76,53
OB,83,71,2009-06-09,2017-09-25,67,58
CBPX,83,63,2014-02-05,2019-11-21,83,63
AHC,83,70,2009-08-17,2020-06-05,69,61
XONE,83,65,2013-03-04,2020-05-11,73,58
ESGR,82,75,2009-10-22,2020-05-07,63,58
EDE,82,59,2009-08-12,2016-10-27,74,52
SMN,82,74,2009-08-12,2013-09-04,37,32
MBLY,82,52,2014-06-19,2017-08-01,82,52
MRD,82,52,2014-06-09,2016-09-15,82,52
ELMD,82,68,2010-12-14,2020-05-22,72,58
DAG,82,78,2009-08-16,2012-07-20,32,31
HNRG,82,78,2011-06-10,2020-06-09,71,67
SURG,82,53,2010-06-15,2019-11-05,79,50
FLXS,82,71,2010-08-18,2020-06-01,71,60
RTRX,82,67,2013-08-16,2020-06-08,78,63
RLJE,82,60,2013-04-10,2018-08-27,82,60
CLCT,82,75,2010-03-31,2020-05-06,70,65
SWSH,82,73,2011-04-13,2016-03-28,82,73
AOI,82,67,2009-08-17,2018-09-12,72,57
WAFD,82,69,2012-02-16,2020-04-22,79,66
AV,82,69,2010-07-09,2016-09-07,74,61
BONE,82,64,2011-03-18,2015-09-09,82,64
KINS,82,70,2010-11-03,2020-05-07,75,63
CSLT,82,59,2014-04-08,2020-05-21,74,52
MPET,82,59,2010-05-19,2017-01-19,76,53
XUE,82,51,2010-11-03,2016-05-17,78,47
HWCC,82,63,2010-01-15,2020-05-08,74,56
CLMS,81,66,2010-05-24,2017-02-15,68,56
IBCP,81,72,2009-10-19,2020-04-30,71,64
APAM,81,76,2013-05-15,2020-04-30,74,71
BRT,81,69,2010-08-08,2020-05-19,74,64
DCOM,81,74,2009-07-27,2020-04-28,70,64
INTT,81,59,2010-02-17,2020-05-08,67,48
MERU,81,55,2010-05-27,2015-05-27,78,53
CNOB,81,70,2013-02-01,2020-05-01,75,65
SIEB,81,52,2009-09-28,2020-05-28,76,47
TSQ,81,63,2014-07-14,2020-06-10,75,57
PZN,81,75,2009-12-07,2020-06-04,72,66
IEO,81,78,2009-12-09,2019-09-18,50,49
NSH,81,66,2009-09-11,2018-03-16,73,58
CCS,81,66,2009-08-10,2020-05-06,55,43
HYH,81,46,2014-11-01,2018-06-05,81,46
WHF,81,63,2012-12-05,2020-05-12,71,56
AROW,81,81,2010-08-30,2020-04-24,69,69
PHX,81,72,2009-08-14,2020-06-11,68,60
XNCR,80,71,2013-12-03,2020-05-13,76,67
TLOG,80,44,2013-11-06,2020-03-24,79,43
KUTV,80,49,2010-11-15,2016-07-08,75,44
UBNK,80,64,2010-07-20,2019-10-18,74,59
FISI,80,76,2009-10-22,2020-04-30,72,68
TRR,80,64,2009-08-17,2017-06-08,73,59
PAH,80,56,2014-04-17,2019-01-28,80,56
EBSB,80,74,2010-06-01,2020-04-23,74,68
LMRK,80,70,2014-10-08,2020-05-07,72,62
USDP,80,69,2014-09-30,2020-06-09,71,60
STLY,80,59,2009-12-09,2020-03-24,70,49
BNCL,80,57,2010-05-03,2019-02-27,73,52
NBTB,80,68,2009-07-27,2020-06-01,72,60
PGEM,80,43,2013-06-18,2018-03-05,80,43
RAVE,80,60,2015-02-11,2020-06-10,67,51
MSLI,80,49,2012-03-19,2017-07-10,80,49
ADPT,80,47,2009-08-07,2020-05-19,65,36
EOX,80,60,2012-09-10,2016-03-23,80,60
SP,79,65,2012-10-16,2020-05-15,65,54
EML,79,60,2010-05-19,2020-05-14,67,51
TR,79,76,2009-08-10,2020-04-22,65,62
ALD,79,73,2009-08-13,2016-07-14,71,66
BRSS,79,53,2013-05-23,2019-06-13,79,53
ECC,79,58,2014-10-08,2020-05-21,68,50
USAC,79,63,2013-02-11,2020-06-05,68,55
CDZI,79,65,2010-05-06,2020-03-27,77,63
FDEF,79,59,2009-10-20,2020-04-28,72,52
UACL,79,61,2010-07-29,2016-04-28,75,57
ROX,79,64,2010-11-15,2019-08-30,78,63
IFON,79,53,2010-11-11,2018-07-09,76,50
CCLP,78,57,2015-01-20,2020-06-04,58,45
LIOX,78,62,2010-02-10,2017-04-12,72,56
MOBL,78,54,2014-04-07,2020-04-30,71,48
CHOP,78,52,2010-03-10,2015-04-28,73,48
PFLT,78,68,2011-06-29,2020-05-13,71,61
CRDS,78,61,2011-08-11,2017-08-16,78,61
LOCO,78,51,2014-07-14,2020-05-01,60,42
SHI,78,67,2009-10-28,2020-03-23,66,56
CCU,78,70,2010-02-28,2020-03-12,64,57
ANCX,78,61,2010-10-19,2018-12-20,74,57
PLND,78,73,2010-05-07,2017-04-20,64,59
KRNY,78,70,2010-05-26,2020-05-28,63,58
DVD,78,63,2009-08-10,2020-04-30,47,44
DOOR,78,65,2013-12-18,2020-05-08,68,55
MATR,78,63,2011-12-20,2018-08-20,78,63
NGS,78,71,2010-06-30,2020-05-07,67,60
XCRA,77,40,2014-09-08,2018-08-30,77,40
HBP,77,74,2011-11-17,2020-05-04,71,68
TAT,77,67,2010-07-20,2020-05-18,71,62
TRNS,77,68,2010-10-25,2020-05-19,70,62
FBT,77,74,2010-03-05,2020-02-27,65,64
MRIN,77,52,2013-03-22,2020-05-07,75,50
FRBK,77,71,2010-03-16,2020-04-29,65,60
AAVL,77,41,2014-07-21,2016-05-06,77,41
DRR,77,64,2009-10-27,2016-07-19,62,49
PCYG,77,61,2012-09-25,2020-05-11,75,60
PLPM,77,58,2012-04-02,2017-12-20,77,58
BLT,77,59,2009-08-07,2017-02-02,67,49
RLOG,76,56,2011-02-14,2017-12-22,73,55
ORIT,76,69,2010-06-15,2019-11-15,71,64
CPSS,76,68,2009-08-14,2020-04-15,70,63
CVR,76,73,2009-08-14,2020-05-11,51,50
DISCK,76,70,2010-06-28,2020-06-10,44,39
MCRL,76,59,2010-03-11,2015-07-20,65,50
VTG,76,65,2009-08-18,2015-09-14,63,52
NTK,76,49,2011-12-20,2016-08-08,76,49
SKF,76,74,2009-11-03,2013-09-20,41,40
FUR,76,69,2009-10-15,2016-08-05,69,62
IRC,76,62,2009-10-28,2016-03-23,65,53
NPD,76,61,2009-08-18,2016-07-29,54,40
TPL,75,67,2010-08-23,2020-04-30,66,58
SNR,75,65,2009-09-29,2020-05-19,69,59
LION,75,64,2010-01-29,2019-01-28,71,60
AWRE,75,57,2010-09-24,2020-05-28,68,50
FRM,75,56,2009-09-10,2016-06-10,69,50
ATRI,75,73,2009-11-05,2020-05-07,66,64
MRLN,75,62,2009-08-26,2020-05-06,60,52
EUFN,75,71,2010-05-23,2019-12-06,71,67
VTSS,75,47,2010-12-10,2015-04-16,73,46
NMRX,75,59,2010-02-25,2017-12-06,72,56
JO,75,75,2009-11-02,2017-01-23,59,59
CMLP,75,61,2011-02-22,2015-08-05,74,60
CLDN,74,38,2014-02-24,2016-03-09,74,38
TMF,74,71,2009-12-03,2020-03-16,43,41
FUEL,74,47,2009-08-11,2017-08-09,70,43
EEMV,74,71,2011-10-19,2019-10-15,74,71
BELFA,74,65,2009-12-30,2020-05-01,59,53
APPY,74,55,2009-12-29,2016-12-01,67,50
PHII,74,63,2010-09-09,2019-03-20,68,58
FCB,74,58,2014-07-22,2018-12-20,74,58
PAL,74,56,2009-08-11,2015-07-29,59,42
AXU,74,64,2009-08-13,2020-02-28,69,59
CYB,74,66,2009-11-11,2017-01-10,37,31
SGOL,74,66,2010-02-27,2019-10-01,13,13
SGRP,74,66,2010-11-12,2020-05-04,71,63
POPE,74,68,2010-10-29,2020-05-06,70,65
NHC,74,65,2010-05-25,2020-05-08,64,55
FONR,73,58,2009-10-06,2020-03-11,63,49
GTT,73,63,2013-08-13,2020-05-11,65,56
RBL,73,64,2010-04-03,2017-07-27,63,55
LTXB,73,52,2015-04-13,2019-10-29,73,52
MTSN,73,52,2009-12-02,2016-03-23,66,47
AFOP,73,52,2010-10-04,2016-04-20,66,46
EXL,73,52,2010-12-15,2015-06-15,70,49
FLIC,73,68,2010-07-15,2020-05-13,62,58
REI,73,66,2013-12-31,2020-05-11,65,60
VGZ,73,65,2009-09-16,2020-05-04,59,53
NEOT,73,45,2014-11-10,2018-01-08,73,45
CYAN,73,60,2010-09-03,2020-03-20,62,50
TRST,73,67,2009-11-11,2020-04-23,60,55
JST,73,48,2009-11-18,2016-01-25,59,35
SGMA,73,55,2010-07-13,2020-05-22,66,48
REIS,73,53,2009-12-17,2018-10-01,72,52
SPIL,73,59,2009-08-18,2018-01-23,65,51
HEDJ,72,70,2011-06-06,2019-09-12,72,70
NRX,72,38,2014-01-21,2016-05-02,72,38
ISIG,72,61,2010-10-27,2020-05-12,67,56
ENVI,72,37,2011-07-13,2015-10-27,72,37
LIME,72,60,2009-09-22,2016-09-16,69,57
UBA,72,62,2010-09-08,2020-06-10,60,52
HPTX,72,39,2012-07-26,2015-04-09,72,39
AMTG,72,53,2011-07-22,2016-08-24,72,53
CELP,72,56,2014-01-15,2020-05-19,64,48
RAND,72,56,2010-07-19,2020-05-14,46,44
SSE,72,56,2010-11-10,2016-11-09,69,53
QRHC,72,54,2014-10-29,2020-05-14,70,52
UWTI,72,61,2015-07-08,2017-08-10,72,61
GABC,72,64,2010-10-07,2020-05-08,65,57
VISI,72,49,2014-06-13,2019-09-05,72,49
AMNB,72,61,2010-10-29,2020-04-24,61,51
FORTY,72,68,2010-03-26,2020-06-08,63,60
BALT,72,63,2010-04-23,2015-05-04,57,48
AIRT,71,68,2010-03-15,2020-03-19,63,60
ESCA,71,62,2010-04-21,2020-06-08,63,55
TCS,71,48,2013-10-02,2020-05-12,70,47
VBTX,71,56,2014-08-29,2020-04-30,65,50
SUNS,71,66,2011-03-02,2020-05-07,63,58
EVDY,71,36,2014-03-17,2016-10-24,71,36
EPM,71,63,2009-08-13,2020-06-02,61,54
MRH,71,61,2010-04-08,2015-07-20,61,51
CCSC,71,44,2010-11-17,2015-12-18,68,42
COVS,71,49,2013-09-20,2017-07-25,71,49
LAS,71,56,2010-12-10,2015-04-06,68,54
CRRC,71,44,2010-07-20,2015-06-05,60,36
FMD,71,55,2009-08-12,2016-06-08,64,49
MORE,71,49,2014-12-29,2017-09-14,71,49
IJR,71,71,2009-11-23,2019-12-20,54,54
PGI,70,55,2009-08-17,2015-12-03,56,42
STBZ,70,63,2011-05-16,2018-12-24,70,63
GLOP,70,57,2014-04-07,2020-05-08,67,54
CHEF,70,45,2018-11-01,2020-06-09,27,14
UWN,70,49,2010-08-30,2018-12-17,67,46
CNNX,70,52,2014-09-11,2017-12-26,70,52
ABMD,70,41,2019-10-02,2020-06-05,41,24
KB,70,47,2009-08-13,2020-03-19,46,40
AMRK,70,54,2014-03-12,2020-06-08,62,47
SE,70,44,2020-02-13,2020-06-11,8,6
WINA,70,67,2010-10-13,2020-04-29,60,58
MLR,70,62,2009-12-07,2020-05-06,56,48
EVAR,70,52,2014-03-31,2017-11-01,70,52
BRP,70,37,2011-05-16,2020-06-01,55,27
MCZ,70,59,2010-02-10,2017-03-23,61,51
ARAY,70,35,2018-10-31,2020-04-30,59,30
UCO,70,62,2011-02-23,2020-04-20,65,58
CASY,70,37,2019-06-10,2020-06-10,46,24
PGC,70,65,2009-08-12,2020-05-15,58,54
INFU,70,66,2012-01-18,2020-05-14,66,62
NAII,70,67,2009-09-23,2020-05-14,62,59
MDGN,70,57,2011-04-08,2016-12-06,70,57
PDII,70,55,2010-10-14,2015-12-22,66,51
FEZ,70,68,2010-05-06,2019-10-11,66,64
MFSF,70,62,2010-08-19,2020-03-23,64,56
IRS,69,62,2009-08-07,2020-01-27,56,50
REFR,69,60,2010-06-18,2020-05-19,60,52
CERE,69,47,2013-07-30,2016-06-30,69,47
MTU,69,63,2009-08-13,2018-01-22,52,47
HTBK,69,60,2009-11-02,2020-04-28,59,50
VLGEA,69,66,2010-03-12,2020-03-31,53,52
USA,69,58,2012-01-30,2020-04-06,56,47
ABIO,69,35,2019-05-20,2020-06-10,29,20
NAUH,69,53,2010-10-15,2020-02-13,68,52
UFPT,69,64,2010-11-03,2020-05-05,60,55
NL,69,65,2009-08-07,2020-05-06,60,58
WGBS,69,47,2011-05-31,2017-03-01,69,47
RSO,69,56,2009-12-21,2018-05-04,59,46
XIV,69,31,2011-06-16,2018-04-16,69,31
TLK,68,65,2010-03-23,2020-04-17,44,41
RSE,68,54,2012-02-02,2016-06-23,68,54
RIC,68,56,2009-08-07,2017-11-21,59,48
SGOC,68,50,2011-11-15,2018-12-20,68,50
BJK,68,68,2009-10-30,2020-02-18,61,61
SOXX,68,65,2010-10-27,2020-05-26,59,56
RCMT,68,59,2009-08-17,2020-06-03,53,48
AMPH,68,57,2010-03-02,2020-06-09,47,39
SCIF,68,62,2011-12-20,2018-07-02,68,62
OTEL,68,63,2013-06-21,2020-05-04,60,55
TRMR,68,38,2013-06-27,2017-09-26,68,38
NICK,68,57,2010-10-12,2020-06-04,64,53
LOAN,68,58,2009-08-14,2020-04-13,61,51
CTBI,68,61,2009-12-02,2020-05-14,58,51
HSON,68,52,2012-06-25,2020-03-30,64,49
IXYS,68,54,2009-08-25,2019-01-31,63,49
MPB,68,61,2009-08-12,2020-05-04,56,51
EEI,68,53,2011-03-16,2019-08-29,68,53
ISSC,68,61,2009-10-23,2020-05-15,61,54
PPH,67,65,2009-10-21,2019-09-09,53,51
IPCC,67,55,2009-09-21,2018-06-01,59,49
KWT,67,66,2009-09-08,2016-12-30,44,44
TBNK,67,62,2011-02-07,2020-05-01,63,58
MC,67,59,2012-07-05,2020-04-22,63,56
JRN,67,54,2009-08-07,2015-03-13,52,43
FM,67,63,2012-09-12,2019-10-29,67,63
CFFN,67,57,2009-12-30,2020-03-12,51,43
CPHC,67,57,2010-04-29,2020-06-09,59,50
TRCH,67,49,2014-06-17,2020-06-10,58,44
PPP,67,52,2011-08-29,2017-06-02,67,52
AUMN,67,58,2010-10-06,2020-05-28,57,49
SFBS,67,51,2014-05-12,2020-04-20,65,49
ARKR,67,56,2010-08-27,2020-03-19,58,48
CIO,67,57,2009-08-12,2020-05-22,46,40
MOC,67,47,2011-05-23,2018-09-20,67,47
EIDO,67,65,2010-08-04,2019-01-17,49,47
PTP,67,55,2009-12-31,2015-02-27,56,46
ELRC,67,47,2010-05-05,2016-08-05,60,40
IG,67,55,2010-05-27,2015-10-22,63,51
ABY,67,51,2014-06-02,2017-11-13,67,51
ZX,67,56,2011-05-12,2018-06-15,67,56
PHI,67,56,2010-05-03,2020-04-29,52,41
AMRB,67,57,2009-07-27,2020-04-16,54,46
MXI,67,65,2009-10-27,2020-01-28,20,20
EWD,66,65,2009-12-10,2020-05-13,48,47
BDGE,66,59,2010-12-23,2020-04-16,62,55
PMFG,66,47,2010-07-13,2015-08-27,64,45
CCBG,66,60,2009-09-15,2020-04-23,60,55
PNX,66,53,2009-12-01,2016-05-10,58,45
MFG,66,61,2009-11-13,2020-06-11,47,42
UPIP,66,56,2012-08-15,2016-05-03,66,56
ABDC,66,49,2014-05-08,2019-11-05,66,49
PSEM,66,44,2011-02-02,2015-11-20,64,43
FRN,66,65,2009-08-04,2017-02-19,32,32
MXC,66,46,2010-01-05,2020-06-09,59,39
SCAI,66,50,2013-10-30,2017-04-12,66,50
PWOD,66,61,2010-08-24,2020-04-30,56,51
AKG,66,53,2013-12-17,2020-04-16,65,52
ENLK,66,60,2014-05-12,2019-01-23,66,60
FCNCA,66,58,2009-12-09,2020-05-14,53,47
DXYN,66,58,2010-06-14,2020-03-10,62,54
NATH,66,59,2010-06-11,2020-03-19,61,54
MEA,65,49,2009-08-10,2015-06-16,51,38
AMJ,65,64,2009-10-05,2017-01-26,34,34
TNH,65,59,2009-09-18,2018-03-12,52,48
SGC,65,52,2009-12-29,2020-04-30,57,47
IVAN,65,56,2009-09-11,2015-02-25,48,41
LPTN,65,44,2011-06-09,2016-12-22,65,44
BFR,65,59,2009-08-17,2020-03-20,56,50
OPHC,65,43,2009-11-24,2020-05-05,60,39
RELV,65,52,2010-11-10,2020-05-29,55,44
SPP,65,54,2010-07-11,2020-02-26,53,44
VTV,65,65,2009-12-04,2020-06-02,56,56
WSBF,65,58,2012-12-06,2020-05-14,57,50
TTS,65,46,2012-10-31,2019-10-30,65,46
CAPN,65,45,2014-11-05,2017-05-11,65,45
RBCAA,65,61,2010-07-21,2020-05-14,56,53
TCBK,65,59,2011-01-28,2020-06-04,56,50
ABEV,65,60,2014-01-07,2020-06-08,56,51
TTHI,65,43,2009-12-15,2016-09-01,55,35
MCUR,65,30,2014-07-18,2016-11-12,65,30
GRIF,64,62,2010-09-16,2020-04-09,58,56
IBOC,64,63,2010-01-20,2020-03-23,56,55
CIA,64,52,2009-08-13,2020-05-07,48,37
ADEP,64,40,2010-04-19,2015-10-09,62,38
RYAM,64,53,2014-07-14,2020-06-05,60,50
BBH,64,62,2009-12-16,2020-06-08,52,50
GULF,64,61,2009-11-30,2019-04-16,51,49
TFSL,64,61,2010-08-05,2020-02-06,54,52
SPLP,64,51,2012-08-14,2020-05-07,61,48
DGICA,64,56,2010-08-06,2020-06-10,59,51
ULBI,64,56,2009-12-07,2020-04-30,54,47
HCOM,64,50,2011-07-05,2018-06-19,64,50
UCFC,64,54,2011-08-31,2020-01-21,64,54
CVEO,64,46,2014-09-29,2020-05-07,60,43
PMBC,64,59,2009-12-03,2020-05-14,57,52
SSN,64,52,2010-07-20,2017-11-16,55,44
CTT,64,57,2010-09-02,2020-05-08,61,54
LXFT,64,45,2013-07-22,2019-01-22,64,45
UVSP,64,57,2009-08-06,2020-06-01,51,45
XNET,64,55,2014-11-25,2020-05-14,60,51
UUU,63,50,2010-03-31,2020-02-19,60,47
SXE,63,51,2009-10-19,2019-02-27,52,43
DPRX,63,39,2014-03-13,2017-02-13,63,39
SNBC,63,50,2010-07-08,2017-10-26,54,44
REXI,63,51,2010-11-22,2016-08-02,57,45
TMP,63,51,2010-10-27,2020-05-01,59,47
ENZL,63,57,2010-10-05,2019-05-21,55,49
MEP,63,37,2013-11-07,2017-02-15,63,37
BGSF,63,48,2015-03-02,2020-05-14,53,42
AE,63,57,2010-06-08,2020-05-18,56,50
AINC,63,53,2014-11-17,2020-06-05,59,49
LIT,63,59,2010-08-12,2020-04-29,36,35
BNCN,63,54,2010-07-06,2018-02-05,59,50
EXAM,63,46,2011-05-10,2016-07-26,63,46
FHCO,62,54,2010-10-08,2017-07-26,58,50
PIH,62,53,2014-03-25,2020-04-13,60,51
TOWN,62,59,2010-11-29,2020-04-27,55,52
ULTR,62,56,2010-12-20,2017-02-07,59,53
SGU,62,59,2010-12-09,2020-05-04,54,51
BOCH,62,57,2010-03-24,2020-04-17,55,50
LOCK,62,33,2012-09-10,2017-02-01,62,33
ALDW,62,45,2012-11-09,2017-11-08,62,45
MHH,62,54,2011-04-27,2020-04-29,57,49
VII,62,49,2009-08-10,2018-07-12,58,45
GRO,62,52,2009-11-24,2016-10-18,54,45
FSI,62,53,2011-01-13,2020-06-04,53,46
BCH,62,56,2010-02-08,2020-03-12,43,39
FSIC,62,52,2014-04-16,2018-12-17,62,52
DSKY,62,31,2014-08-04,2016-05-16,62,31
OKSB,61,50,2010-01-29,2017-10-18,58,47
LBTYK,61,58,2010-01-25,2020-06-09,50,47
LNCO,61,49,2012-06-25,2016-03-16,61,49
SEB,61,60,2009-08-10,2020-04-15,48,47
HNH,61,42,2012-01-19,2017-09-13,61,42
CNV,61,27,2014-10-07,2016-12-28,61,27
EQC,61,52,2015-02-18,2020-05-04,54,45
AEPI,61,45,2009-10-09,2017-06-14,57,41
TAXI,61,54,2010-08-31,2016-05-10,58,51
ABAC,61,50,2014-08-21,2019-01-15,61,50
ESP,61,60,2009-08-07,2020-05-14,49,48
OILT,61,38,2011-07-19,2015-01-16,61,38
ASA,61,59,2009-08-10,2020-05-20,32,32
BBDO,61,57,2013-12-11,2020-05-14,50,48
MVNR,61,29,2013-11-06,2015-04-29,61,29
LPT,61,51,2014-04-22,2019-11-04,61,51
ACFN,61,52,2009-11-09,2015-11-16,49,41
AMOT,61,59,2010-10-28,2020-04-30,50,49
EMCB,60,55,2012-03-16,2016-07-22,60,55
FSAM,60,41,2014-10-29,2020-01-31,60,41
CASS,60,55,2010-07-20,2020-04-23,48,44
BAMM,60,43,2010-08-19,2020-05-19,57,40
SBGL,60,55,2013-05-21,2020-02-19,60,55
WMLP,60,32,2015-02-02,2018-10-09,60,32
IHI,60,58,2009-11-04,2019-12-06,46,44
PDEX,60,48,2010-09-28,2020-05-29,55,43
SNOW,60,37,2014-01-30,2017-06-24,60,37
SGNL,60,38,2014-06-09,2017-02-13,60,38
RUSS,60,60,2011-08-12,2019-09-26,60,60
URZ,60,51,2009-08-14,2015-06-29,34,29
